transaction_time,user_id,recipient,transaction_amount,hour,voice_match,device_id,region,receiver_bank,receiver_account,is_new_account_for_user,avg_amount_to_bank,amount_ratio_to_bank_avg,is_nighttime,recent_transaction_gap,is_new_device,ip_address,vpn,payment_method,browser,intent,authentication,app_version,rooting,isFraud
2025-04-19 14:46:00,user_046,철수,782441,7,True,f9fc20beb12042d79185693b4413272f,36.789908,신한은행,8082848849882,False,278237,1.14,0,4.5,False,192.168.181.162,False,P02,,T05,A06,2.6.6,False,0
2025-04-18 12:20:00,user_060,수진,655658,1,False,7af99d933ba94c138144790288e2f34e,36.290125,신한은행,7551030505525,True,185552,2.02,1,0.2,True,10.0.10.209,True,P02,,T03,A01,1.8.8,True,1
2025-04-17 20:59:00,user_239,수진,61594,18,True,b781c98638e3464598bad18f6dfa2ad3,37.639873,하나은행,3420920863932,True,192043,1.06,0,3.0,False,192.168.33.169,False,P01,,T04,A03,1.9.3,False,0
2025-04-21 12:33:00,user_093,철수,493797,6,True,e8934ea47ec241f5b4a352bbb94ca8ea,37.266578,하나은행,8464117790280,False,245784,1.14,0,0.1,False,192.168.11.130,False,P03,,T03,A02,1.7.1,False,0
2025-04-18 13:23:00,user_023,민지,94602,16,True,d9fb66f0a6aa49e89a5872792a3d3adc,35.209917,신한은행,2290725307417,False,233117,1.04,0,33.5,False,192.168.243.220,False,P02,,T03,A03,1.6.8,False,0
2025-04-15 00:00:00,user_000,민지,96597,18,True,e3356d4b3f7148939cf4207ef1ede1ee,37.535635,국민은행,6957853671335,False,249154,1.13,0,27.3,True,192.168.58.95,False,P01,,T05,A03,1.8.9,False,0
2025-04-16 07:04:00,user_064,수진,82757,14,True,85dc4c334aec4735bb3c1cc3f9a5789e,36.747752,토스뱅크,2631429400338,False,291676,1.03,0,6.0,True,192.168.0.35,False,P03,,T04,A01,2.2.8,False,0
2025-04-15 09:03:00,user_243,민지,683542,13,True,01a45525e83a4e09a7482b15c35b9639,37.912199,신한은행,1866130891615,False,145425,0.64,0,8.8,False,192.168.79.205,False,P02,,T05,A06,1.8.0,False,0
2025-04-15 05:49:00,user_049,철수,811851,9,True,a7ec5c344173453c965af2c87a6b092d,35.558713,우리은행,6653158845567,False,115548,1.11,0,0.5,False,192.168.33.174,False,P03,,T05,A04,2.0.0,True,0
2025-04-19 19:06:00,user_006,민지,320227,12,True,0f6c114d6e6a4393a5ffd2ec382e48aa,35.519301,우리은행,5184730051439,False,229718,1.13,0,15.5,False,192.168.241.254,False,P03,,T01,A03,2.8.8,False,0
2025-04-21 18:45:00,user_165,수진,893819,16,True,5afe8efa5f3f42d2976c081b61615d62,35.118146,국민은행,2472796520961,False,161776,1.3,0,49.2,False,192.168.162.207,False,P02,,T02,A02,2.0.2,False,0
2025-04-16 18:03:00,user_123,수진,974676,18,True,76f18783c69a40e9977bada6f00b9f48,37.486973,하나은행,5616736225240,False,129015,0.7,0,11.9,False,192.168.36.107,False,P03,,T02,A04,1.9.5,False,0
2025-04-17 09:44:00,user_164,민지,582548,18,True,846c4524952c4c829c8c2ef6df6cf07d,36.563971,토스뱅크,5439729065305,True,186600,1.01,0,41.6,False,192.168.207.244,False,P03,,T02,A03,2.1.5,False,0
2025-04-15 07:37:00,user_157,영희,387534,22,True,3a0291515737492b9b3ed6c8273856cf,36.43989,우리은행,3332458688713,False,214958,1.13,0,0.3,False,192.168.128.52,False,P01,,T05,A01,1.9.1,False,0
2025-04-17 02:23:00,user_023,민지,550880,13,True,320c08c6afe5475db9c1c633e128f33c,35.269887,우리은행,1064375986506,False,220809,0.85,0,15.7,False,192.168.206.58,False,P01,,T02,A01,2.2.8,False,0
2025-04-20 01:01:00,user_061,수진,614141,11,True,23f372826fc34a249227d641cb2aed66,37.539521,하나은행,2459973200973,False,153578,1.11,0,39.1,False,192.168.123.5,False,P02,,T02,A05,1.7.2,False,0
2025-04-21 14:35:00,user_215,민지,92631,20,True,6e412bd006624da9bc0731dff3877c27,35.176104,우리은행,5298297493964,False,250626,0.99,0,10.3,True,192.168.35.67,False,P02,,T05,A05,1.0.5,False,0
2025-04-20 11:12:00,user_072,민지,540262,16,True,d9740721d62e405aa88982bf1181fe09,36.991643,하나은행,3881022639282,False,220378,0.93,0,40.0,False,192.168.40.212,False,P03,,T05,A05,1.4.3,False,0
2025-04-19 14:25:00,user_025,민지,704647,15,True,bd33d5535bef4a1eb085df8629547fe3,36.895323,토스뱅크,4649304305631,False,212223,1.07,0,36.8,False,192.168.46.48,False,P03,,T04,A05,1.8.1,False,0
2025-04-16 18:14:00,user_134,수진,274342,19,True,dc7e551a98684778bf0eabe227cd7747,35.099696,신한은행,4144530763812,False,250457,0.72,0,10.4,False,192.168.101.143,False,P01,,T02,A03,2.5.7,False,0
2025-04-15 02:11:00,user_131,철수,959070,8,True,af6dc2f290a94d19b8d55c3d984f0cf3,37.409924,우리은행,9380012112808,False,246637,0.94,0,25.4,False,192.168.56.12,False,P01,,T04,A01,1.6.9,False,0
2025-04-17 13:44:00,user_104,영희,880535,14,True,d3170e4086fb438f83e5918f7db87af1,36.314394,국민은행,5401914536382,False,213229,0.71,0,10.0,False,192.168.169.54,True,P01,,T01,A06,2.3.2,False,0
2025-04-15 22:52:00,user_172,민지,87356,11,True,4897eb4b11784c079daed88ca3f7566e,36.991091,토스뱅크,1314132302877,False,234553,1.01,0,2.5,False,192.168.137.159,False,P02,,T03,A01,2.5.1,False,0
2025-04-19 07:20:00,user_200,영희,572679,13,True,32a2697381124151972403a592824b3f,37.644514,신한은행,4022322026588,False,179983,1.15,0,36.7,False,192.168.238.54,False,P02,,T01,A02,1.1.0,False,0
2025-04-18 08:56:00,user_056,철수,315232,7,True,b366f8725e4b455eb4dad0f4cfb4e678,35.893927,우리은행,9906699104902,False,182899,0.89,0,0.3,False,192.168.33.23,False,P03,,T03,A02,2.9.6,False,0
2025-04-18 06:32:00,user_212,수진,861119,17,True,d28966a0b8e34975baaddba27439bf11,37.029348,신한은행,6538376127865,True,238918,0.79,0,2.3,False,192.168.24.57,False,P03,,T02,A01,2.5.7,False,0
2025-04-18 20:24:00,user_144,수진,891171,12,True,d42b3dfd059145c3a27ef10e67dd3f9e,35.661159,국민은행,2734955411734,False,264192,1.05,0,8.9,False,192.168.171.111,False,P01,,T05,A02,1.4.5,False,0
2025-04-15 23:33:00,user_213,영희,329574,13,True,8953348325ad4f768df6389417f99b67,37.434008,우리은행,5338531117989,False,215546,0.98,0,24.1,False,192.168.96.144,False,P03,,T02,A05,2.7.7,False,0
2025-04-17 20:33:00,user_213,영희,83758,9,True,9865f473dd2b44fd8a6eb140566f21fe,36.319159,우리은행,5811259685117,True,193312,0.83,0,16.9,False,192.168.77.120,True,P03,,T01,A06,2.0.8,False,0
2025-04-15 10:55:00,user_055,철수,608257,9,True,a86119821e944c2ca80b356c3f660913,36.429708,토스뱅크,1430456978679,True,198824,1.3,0,24.2,False,192.168.101.191,False,P03,,T05,A05,2.2.1,False,0
2025-04-20 15:37:00,user_037,영희,311195,21,True,0505a0e8cd054c7c9b30a35b9341ea5a,36.076827,토스뱅크,2210229030764,False,188403,0.75,0,15.8,False,192.168.16.191,False,P01,,T02,A04,1.1.4,False,0
2025-04-17 20:18:00,user_198,철수,658795,13,False,3da9e88eff6f4c7d9e1a7b7c97d04045,37.784048,하나은행,4245810986094,True,262661,0.73,0,4.3,False,192.168.186.163,False,P03,,T01,A02,2.7.2,False,0
2025-04-15 09:52:00,user_292,수진,1203,22,True,1017ae3ad51c4ffd84ae18fb06ac7141,35.067443,신한은행,5223784910613,False,118255,0.99,0,18.4,False,192.168.41.239,False,P01,,T05,A05,2.1.4,False,0
2025-04-21 01:08:00,user_008,민지,266891,17,True,0737e2a6db064b4ba53e481dae4525cc,37.246852,하나은행,1858124240573,False,235258,1.0,0,11.9,True,192.168.3.64,False,P02,,T02,A04,2.2.4,False,0
2025-04-17 04:03:00,user_123,영희,724040,16,True,7da7939da03249608d9e1a5dc3fcaa65,35.600828,우리은행,2290185608872,False,188477,1.08,0,50.9,False,192.168.29.74,False,P02,,T03,A04,2.0.1,False,0
2025-04-17 02:47:00,user_047,영희,662051,14,True,b80ff2a4f3b8482fb1c169cb89624223,37.676068,국민은행,7009938970115,False,207421,1.27,0,2.0,False,192.168.223.129,False,P02,,T03,A02,1.1.8,False,0
2025-04-17 16:47:00,user_287,수진,782807,9,True,17a0ff4f6d104e3bb3ba752ae1238ca8,37.841986,우리은행,9206586981499,False,155421,0.94,0,1.5,False,192.168.150.21,False,P02,,T05,A05,2.8.2,True,0
2025-04-18 23:35:00,user_035,영희,323479,10,True,74c9d676474543e8898b9ca57bfb7067,37.678457,신한은행,7933093277348,False,257995,1.19,0,10.5,False,192.168.110.19,False,P01,,T02,A05,2.6.5,False,0
2025-04-16 12:24:00,user_084,수진,884068,8,True,4741f3af639c4f41a06f6f36bb161ac6,36.705174,토스뱅크,2038812833836,False,266456,0.85,0,2.7,False,192.168.115.157,False,P03,,T04,A06,1.2.6,False,0
2025-04-16 11:45:00,user_045,수진,575162,12,True,7eab2741af944a319a17bd7f738c7494,36.558777,토스뱅크,3749550194798,True,134993,0.78,0,35.5,False,192.168.26.68,False,P02,,T04,A03,1.3.5,False,0
2025-04-19 21:27:00,user_147,영희,104812,18,True,b355482de9604a23a172f6b0fa88f045,36.041828,하나은행,6958453599480,False,221255,0.89,0,5.5,False,192.168.83.119,False,P02,,T05,A05,1.4.5,False,0
2025-04-17 03:45:00,user_105,영희,894669,20,True,fd38fe2702504889aff88cd63f0208b2,36.397813,토스뱅크,3999697379900,False,118186,1.42,0,49.6,False,192.168.156.69,False,P02,,T02,A04,1.5.7,False,0
2025-04-21 09:53:00,user_233,수진,883188,18,True,7b74000775684e73b992b8d229cb27dc,36.77092,하나은행,5664557711088,False,183751,1.03,0,45.4,False,192.168.35.140,False,P03,,T05,A03,1.3.1,False,0
2025-04-21 07:36:00,user_096,민지,889580,17,True,4def35c3bf88489b95994c599ce96dd8,36.746817,우리은행,1371044824164,False,249626,0.82,0,5.0,False,192.168.206.236,False,P02,,T01,A05,2.2.0,False,0
2025-04-16 22:09:00,user_069,영희,505599,6,True,bbf69364f690444982a2ad40c486c619,36.29589,토스뱅크,1728845247062,False,286816,1.26,0,2.6,False,192.168.177.106,False,P02,,T05,A01,2.5.0,False,0
2025-04-18 15:01:00,user_121,민지,59456,17,True,8df443d142ac4fad818d899fa56d8d2d,37.783607,토스뱅크,6553604068928,False,195948,1.02,0,16.9,True,192.168.103.115,False,P01,,T03,A02,2.9.7,False,0
2025-04-19 01:13:00,user_133,수진,808646,10,True,08e57ab6272a4b0f9ee82542c254dd7a,35.017135,국민은행,1516098689200,False,125935,0.72,0,13.2,True,192.168.12.236,False,P03,,T01,A01,1.3.3,False,0
2025-04-16 04:52:00,user_232,철수,972567,12,True,ca3f502af2794bd6aa2f03457075b7c5,37.87773,국민은행,5788510330416,False,227416,0.99,0,10.4,False,192.168.43.148,False,P03,,T03,A03,1.2.6,False,0
2025-04-15 04:25:00,user_265,철수,752869,22,True,32d776e11ec1455fb124710b34b6a2a1,35.846378,하나은행,4419557919602,False,217394,1.24,0,0.6,False,192.168.151.249,False,P02,,T04,A02,1.4.2,False,0
2025-04-18 13:44:00,user_044,민지,599225,8,True,ac7630b56e134cc189bebfae09e941a5,35.931312,국민은행,2982696910078,False,270432,0.72,0,32.0,False,192.168.51.178,False,P03,,T03,A03,2.2.8,False,0
2025-04-20 17:47:00,user_167,철수,604940,14,True,405b9a13913d443db4bcadb46ed58eef,36.56547,국민은행,2286826398234,True,285218,1.39,0,5.9,False,192.168.22.122,False,P03,,T03,A05,2.4.7,False,0
2025-04-17 17:37:00,user_037,민지,732648,6,False,f84d550adbd14742b1d2772559d210c6,37.021293,국민은행,3873664636364,False,295110,1.25,0,14.4,False,192.168.226.80,False,P03,,T01,A05,2.2.1,False,0
2025-04-15 12:41:00,user_161,영희,402272,10,True,1dccdb34e8cf4d41b65e7d13c3acd363,37.26941,우리은행,6654237547205,False,124214,0.71,0,0.4,False,192.168.78.215,False,P02,,T02,A04,2.7.8,False,0
2025-04-20 00:20:00,user_020,영희,458943,15,True,3e8e4abb9d66463fa42381fc4426ab6a,37.008425,우리은행,6909892879544,False,159899,0.96,0,9.1,False,192.168.202.95,False,P01,,T03,A05,1.2.9,False,0
2025-04-20 20:39:00,user_039,민지,805446,7,True,cfa7f9f9a23c485c9ff14f50577fd919,36.951102,토스뱅크,5716989707469,False,229160,0.92,0,15.3,False,192.168.215.92,False,P02,,T01,A05,2.8.9,False,0
2025-04-17 06:17:00,user_257,영희,826880,20,True,a2879af9490f4408859946ac7df7fa9c,36.948524,토스뱅크,5411131938539,False,138586,1.05,0,65.5,False,192.168.34.243,True,P02,,T05,A01,2.5.3,False,0
2025-04-18 00:18:00,user_138,민지,463073,14,True,8c67d7036c4a47dfb1c0fe3d16b36866,37.61405,하나은행,1126526914620,False,183737,1.03,0,19.7,False,192.168.179.227,False,P01,,T03,A06,1.9.4,False,0
2025-04-18 00:42:00,user_162,영희,913145,8,True,b63b2917c8b24819b42e1e4db9da9669,36.567462,우리은행,5191903964059,False,175674,0.84,0,12.4,False,192.168.20.24,False,P01,,T04,A02,2.5.4,False,0
2025-04-15 05:16:00,user_016,영희,140271,6,True,1d7139290d5b42c5a9bfbded053930a7,36.204172,하나은행,6819060425768,False,261228,0.86,0,35.3,False,192.168.59.239,False,P03,,T01,A01,2.5.6,False,0
2025-04-20 14:29:00,user_269,민지,776533,11,True,02bef84ae83f4923a5624441d8913039,35.887775,하나은행,3065070693564,False,271804,1.07,0,9.6,True,192.168.134.174,False,P02,,T03,A03,1.2.8,False,0
2025-04-16 06:51:00,user_051,영희,994928,18,True,227b2af4adf7477786a0c549de2fa05b,35.667581,국민은행,4229612021463,False,200176,0.65,0,4.1,False,192.168.120.2,False,P03,,T03,A04,2.5.6,True,0
2025-04-16 17:24:00,user_084,수진,278349,17,True,3e36b6f1e50444c0b6c6c289ab9ac1a2,37.142942,신한은행,9846277856784,False,103168,1.17,0,15.4,False,192.168.246.150,False,P01,,T02,A03,1.7.5,False,0
2025-04-18 12:33:00,user_073,영희,1881518,3,False,b5fbe769dd724b338074d55385b9a057,37.649524,토스뱅크,1449894932757,True,284224,1.11,1,0.1,True,10.0.56.185,True,P02,,T03,A04,2.1.8,True,1
2025-04-21 15:34:00,user_274,민지,936746,7,True,3fca2b93ec0c404eaf01c19459b9825a,35.607911,신한은행,7901554916962,False,231966,1.24,0,18.9,False,192.168.137.77,False,P02,,T05,A05,2.0.4,False,0
2025-04-15 17:58:00,user_178,민지,849057,9,True,65fac83a01e340c6bf81360c87ff2cfc,37.338461,우리은행,3460440269694,False,242468,1.03,0,3.1,False,192.168.255.205,False,P02,,T05,A02,2.1.1,False,0
2025-04-20 19:18:00,user_258,철수,323866,18,True,52f4764f11ba483ba5fbbeb2d53bb229,35.897556,국민은행,3895049901426,False,141975,1.05,0,0.5,False,192.168.240.3,False,P01,,T01,A01,2.7.0,False,0
2025-04-20 02:13:00,user_133,수진,984918,11,True,6e2640415732432e90b0b073aa4ed56e,37.678462,우리은행,4009864101203,False,204294,1.01,0,57.6,False,192.168.96.32,False,P01,,T03,A03,2.2.0,False,0
2025-04-15 17:51:00,user_171,민지,786291,16,True,c9ac9e1fdb2944228dd5596618f5b9d8,36.649209,우리은행,4664476234556,False,272551,0.96,0,6.9,False,192.168.26.97,False,P01,,T01,A02,1.8.2,False,0
2025-04-15 01:43:00,user_103,민지,666017,21,True,3f449403c9d54148b4551ff66c4bf0e4,36.227594,하나은행,3281080825474,False,181308,1.17,0,62.0,False,192.168.24.101,False,P03,,T03,A06,1.7.7,False,0
2025-04-18 23:48:00,user_048,민지,853089,21,True,2e7f722c6495427fbf7f585533492b89,36.479463,국민은행,3253296633308,False,260782,1.16,0,18.7,False,192.168.44.165,False,P01,,T01,A03,1.3.2,False,0
2025-04-15 23:38:00,user_218,민지,188388,12,True,bfbafed7601445bdb1efd76363e84bde,35.272109,국민은행,3263663532504,False,153664,0.86,0,40.6,False,192.168.207.17,False,P02,,T04,A02,2.6.5,False,0
2025-04-16 03:38:00,user_158,민지,85727,18,True,c87d9892c9e948b4ad1e46dad45476c1,36.870625,우리은행,7934184187165,False,160846,1.08,0,7.7,False,192.168.110.151,False,P02,,T03,A01,2.5.9,False,0
2025-04-18 16:04:00,user_184,철수,485423,9,True,4c4b59edb8e34f2c8d5a3ca66e8100f4,36.058897,토스뱅크,5064140373912,False,179036,0.88,0,4.0,False,192.168.9.232,False,P02,,T05,A03,2.1.6,False,0
2025-04-15 19:09:00,user_249,수진,420135,22,True,ef24e96f2977421db655e08c8e0f1bfd,36.231636,국민은행,2772438628573,False,224357,1.53,0,6.3,False,192.168.97.62,False,P03,,T03,A02,2.2.8,False,0
2025-04-19 23:10:00,user_250,철수,86509,22,True,875ecb49084145bf91f8df3a93a24abc,35.399318,우리은행,6022864320762,False,181950,0.83,0,63.6,False,192.168.209.146,False,P01,,T05,A06,2.5.7,False,0
2025-04-16 02:08:00,user_068,민지,502316,19,True,c3ccc07b19404bd98cef338a0bb3024a,36.561575,하나은행,9030206459207,False,251433,1.47,0,16.1,True,192.168.20.115,False,P03,,T04,A03,2.6.6,True,0
2025-04-15 18:07:00,user_187,수진,790399,13,True,05be32b39ac9444887f6301e94ec2839,36.718722,국민은행,4707045097355,False,278470,0.74,0,4.1,True,192.168.194.184,False,P01,,T03,A02,1.1.5,False,0
2025-04-19 05:25:00,user_085,철수,899165,11,True,a2dd0044a1204477b8978a4fec575edd,36.701614,하나은행,5434780102216,True,147730,1.21,0,5.3,False,192.168.65.143,False,P03,,T03,A02,1.0.3,False,0
2025-04-21 00:34:00,user_274,수진,800176,21,True,acbb51a6afea4fa880b4c285fc02a4ba,35.149345,국민은행,9428853258315,False,196709,1.0,0,7.8,False,192.168.63.47,False,P02,,T03,A06,1.2.8,False,0
2025-04-20 19:01:00,user_241,수진,753412,22,True,d6d50b67ed6947cdaf568182d32a7814,35.293137,토스뱅크,6282347366493,False,235798,0.59,0,25.8,False,192.168.100.116,False,P01,,T01,A05,2.4.2,False,0
2025-04-20 10:11:00,user_011,철수,889733,15,True,92251a5dcf624d4da50c94cb25f6a2cf,36.391447,토스뱅크,1123783940174,False,222014,1.09,0,7.4,False,192.168.27.34,False,P02,,T02,A05,2.8.3,False,0
2025-04-19 05:24:00,user_084,영희,809415,14,True,a799db6be26147048adea1edd438920a,37.980502,우리은행,2087594748833,False,143557,1.2,0,0.9,False,192.168.20.41,False,P02,,T02,A04,1.4.1,False,0
2025-04-21 02:13:00,user_073,철수,5302,19,True,cc53d9c114d34a45bcdc26c8c4b088d6,35.651638,우리은행,4729799819134,True,253856,1.07,0,18.3,False,192.168.134.118,False,P03,,T05,A03,2.7.5,False,0
2025-04-21 01:57:00,user_057,민지,661441,9,True,182e912f999242cdaf606650121e0921,35.473635,국민은행,6862177011536,False,264566,0.88,0,27.5,False,192.168.7.212,False,P02,,T03,A03,2.4.9,False,0
2025-04-16 04:12:00,user_192,철수,642224,22,True,24f2911a6e6b41598b77c6ef54aa2ab6,37.360903,국민은행,6094256190888,False,175599,1.21,0,17.9,False,192.168.223.184,False,P02,,T02,A02,1.4.5,False,0
2025-04-18 06:54:00,user_234,영희,158667,10,True,4b1dd79fdd364cdcb7d36275e9515d6f,36.07988,하나은행,3583964141802,False,242736,1.13,0,14.4,False,192.168.108.198,False,P03,,T01,A03,1.3.9,False,0
2025-04-17 08:27:00,user_087,철수,708966,6,True,5e9e7dbf303243b09f27fbd17e88c462,37.418904,신한은행,5433389358805,False,280703,0.89,0,32.8,False,192.168.73.94,False,P02,,T04,A06,1.7.1,False,0
2025-04-17 12:46:00,user_046,수진,582541,11,True,c62b8f02729040879fef5f569058d716,36.514375,국민은행,7037196303447,False,231877,0.87,0,6.6,True,192.168.179.126,False,P02,,T02,A01,2.4.8,False,0
2025-04-16 04:03:00,user_183,철수,502728,19,True,7c813447288a46edb3d04f6b517730df,37.553081,국민은행,9928055033906,False,197873,0.94,0,57.6,False,192.168.57.81,False,P03,,T01,A04,1.6.8,False,0
2025-04-15 00:08:00,user_008,철수,279021,15,True,9074e13da5634990a65d0b7344e4a21d,35.068101,신한은행,5112671420573,True,295597,1.12,0,34.1,False,192.168.30.195,False,P02,,T01,A02,2.9.5,False,0
2025-04-19 05:02:00,user_062,민지,763492,11,True,055782536ed64b32b8d590ac0f04547d,37.759761,하나은행,7023670843673,False,287885,0.78,0,14.2,False,192.168.153.255,False,P03,,T04,A04,1.9.3,False,0
2025-04-19 12:36:00,user_216,민지,50264,16,True,da00671e055d44488d8401797c675ba8,36.524054,토스뱅크,7510611657120,True,289276,0.9,0,8.8,False,192.168.42.212,False,P02,,T01,A03,2.9.2,False,0
2025-04-17 20:43:00,user_223,철수,528040,15,True,d62e9c01d8d54f6c9f7a6d1448c5f2a0,35.922565,신한은행,7317050897594,False,171813,0.69,0,0.6,False,192.168.93.55,False,P03,,T05,A01,1.7.6,False,0
2025-04-21 01:29:00,user_029,수진,217577,15,True,222ffbe6575f495db59a2b0f8faf6385,37.506332,국민은행,5847223654983,False,226599,0.92,0,23.1,False,192.168.181.64,False,P01,,T05,A06,2.4.6,False,0
2025-04-19 04:45:00,user_045,영희,533440,7,True,e9798d39a60245f7a4fe3111835c9ae8,36.778099,우리은행,6110331232036,False,214127,0.82,0,44.5,False,192.168.4.34,False,P02,,T01,A01,2.8.9,False,0
2025-04-15 09:27:00,user_267,민지,325424,8,True,f838d57f6881407c9af762611807171b,35.861667,국민은행,6408842644482,False,154235,1.08,0,16.3,False,192.168.47.57,False,P01,,T01,A02,2.0.4,False,0
2025-04-21 08:41:00,user_161,영희,396793,17,True,71ea301e2f954b21b759319a4514c193,35.231515,신한은행,6721202171985,False,240801,1.06,0,18.1,False,192.168.212.221,False,P02,,T04,A01,1.6.1,False,0
2025-04-16 06:03:00,user_003,수진,732084,13,True,c2694996963345cf91dd0fbc4ad2c2b8,35.86444,우리은행,6862508254730,False,207302,1.13,0,40.1,True,192.168.205.75,False,P03,,T03,A03,1.2.2,False,0
2025-04-20 21:41:00,user_101,민지,640386,22,True,9057c409c64a496ca2ae94b208456a22,37.142431,하나은행,5944941372754,False,150972,0.65,0,26.0,False,192.168.165.163,False,P02,,T03,A02,1.2.3,False,0
2025-04-18 09:40:00,user_100,영희,913574,17,True,ffbd2b87b81641d99d2cda02477029dc,37.418087,국민은행,2968245773789,False,135762,0.7,0,27.1,False,192.168.189.170,False,P03,,T05,A06,1.5.3,False,0
2025-04-16 02:39:00,user_099,철수,413291,21,True,dbabe51199a9441b978b13f0fd0986cb,35.586889,토스뱅크,7005028437222,False,135216,1.27,0,2.0,False,192.168.25.230,False,P01,,T02,A03,1.6.3,False,0
2025-04-20 12:11:00,user_131,민지,876063,14,True,27e5904a3a014ac78dac8af68001ffac,35.943611,하나은행,7631566852358,False,274482,0.82,0,0.7,True,192.168.159.133,False,P02,,T05,A06,2.4.6,False,0
2025-04-21 15:07:00,user_247,철수,297948,7,True,f3baea98cce2443ea8c19d5924822ad4,35.037759,우리은행,6662009322410,True,136024,1.05,0,9.0,False,192.168.158.101,True,P02,,T03,A01,1.6.9,False,0
2025-04-16 23:03:00,user_123,민지,983749,9,True,60963e5148984c869cab02e50dafaef2,36.339892,우리은행,6191336089505,False,294098,0.91,0,11.2,False,192.168.250.87,False,P02,,T05,A02,2.4.0,False,0
2025-04-18 19:07:00,user_067,철수,609719,20,True,1ad02586848c4462b7bc44fdadd03871,37.003293,우리은행,9602688112762,False,238666,1.24,0,26.6,False,192.168.117.233,False,P03,,T02,A02,2.3.2,False,0
2025-04-17 10:49:00,user_229,철수,606444,21,True,a0536721375a4e5281d1a3147b64d08d,37.134494,국민은행,7281379748387,False,177289,0.63,0,22.9,True,192.168.202.139,True,P03,,T02,A04,1.4.1,False,0
2025-04-21 00:43:00,user_283,민지,843746,14,True,ba70d68faf5c43828c972e05bf0327b2,35.83675,국민은행,8859485245080,False,278041,1.09,0,95.5,False,192.168.142.8,False,P03,,T01,A01,1.1.7,False,0
2025-04-15 19:15:00,user_255,민지,671919,6,True,5ef5290244b545998dfddd98394ea675,37.448109,하나은행,1591351368007,True,186625,1.19,0,89.6,False,192.168.149.179,False,P03,,T03,A02,1.9.9,False,0
2025-04-19 13:07:00,user_247,민지,667573,11,True,e08a8ff92dcf4d84b61845c5280d9858,35.154602,토스뱅크,9322566284200,False,296117,0.95,0,7.1,False,192.168.143.21,False,P02,,T02,A05,2.4.2,False,0
2025-04-21 07:28:00,user_088,민지,310421,13,False,f083de76a011490a92df18dd1982b69f,36.424901,토스뱅크,6042370799644,False,159896,1.0,0,4.2,False,192.168.158.208,False,P02,,T03,A02,2.5.3,False,0
2025-04-20 07:00:00,user_120,민지,857623,11,True,a1ba11a7012e43dfb4c3f8dad78e5beb,36.503375,하나은행,9715795570379,False,168822,1.04,0,19.4,True,192.168.84.219,False,P03,,T05,A03,1.4.1,True,0
2025-04-20 18:16:00,user_196,영희,693984,17,True,9be1c8ed017248598df998a8f139a6fc,37.600049,국민은행,2106203722420,False,224802,0.99,0,15.0,False,192.168.149.70,False,P01,,T03,A02,2.9.9,False,0
2025-04-18 03:40:00,user_040,수진,784680,17,True,a4950efcdd074dcc874961fd728d2bfb,37.240789,토스뱅크,9053550177982,False,262608,0.83,0,4.2,False,192.168.153.117,False,P02,,T03,A02,1.4.3,False,0
2025-04-21 08:14:00,user_134,민지,481519,14,True,21fabdf00c9640c9ace63aa3687e1e11,36.99615,하나은행,9394572365422,True,154569,1.18,0,28.0,False,192.168.129.203,False,P02,,T02,A04,2.8.9,False,0
2025-04-19 12:02:00,user_182,민지,879638,19,True,ab8a6312b1f141ddbc82f5eb0e2fd1af,37.455311,국민은행,7934261079991,False,151768,1.3,0,5.4,False,192.168.195.4,False,P02,,T02,A03,2.7.9,False,0
2025-04-19 01:06:00,user_126,영희,643698,19,True,a5ecc65663e1457da01e262cf4b60d77,35.469755,우리은행,2147743017012,True,134359,1.09,0,21.8,False,192.168.34.211,False,P01,,T04,A04,1.6.8,False,0
2025-04-15 19:50:00,user_290,영희,456884,8,True,75a51668aafb4f0f80ee9846add0cd5d,35.669548,토스뱅크,6411251738486,True,178029,0.71,0,0.9,False,192.168.76.250,False,P02,,T03,A06,1.7.5,False,0
2025-04-20 04:04:00,user_244,철수,734208,9,True,0d83000fc6954e82819958ec03df5e96,37.846653,우리은행,7773161690600,False,236737,0.58,0,4.2,False,192.168.218.210,False,P01,,T03,A03,1.6.3,False,0
2025-04-20 22:00:00,user_120,영희,306049,12,True,18855b30d4264397928dfe3cdc0fa0a7,36.546903,하나은행,3987709368808,False,185745,0.86,0,21.7,False,192.168.233.187,False,P01,,T01,A01,2.3.4,False,0
2025-04-15 16:00:00,user_060,철수,856714,15,True,df4010e55fab41138c2149a8060137fa,36.883547,신한은행,3127338524694,False,137737,1.05,0,4.1,True,192.168.227.20,False,P03,,T04,A06,1.9.6,False,0
2025-04-20 04:14:00,user_254,수진,751985,9,True,c339497da0b74cc5b9c1886e793f4a18,36.309758,하나은행,8387024301170,False,103772,1.27,0,45.1,False,192.168.23.80,False,P02,,T01,A05,2.0.8,False,0
2025-04-15 00:36:00,user_036,민지,239913,8,True,c65b130b62994d3192cabfcc912580a9,35.939288,우리은행,3826901010177,True,280762,0.8,0,1.9,True,192.168.159.83,False,P02,,T04,A05,1.1.7,False,0
2025-04-20 05:16:00,user_016,영희,587858,18,True,efab2245f49940328731c8628edb1d8b,36.045151,신한은행,4518426022146,False,123815,1.02,0,25.3,True,192.168.112.1,False,P02,,T05,A05,2.5.0,False,0
